$GPGGA,103728.000,3028.1688,N,11424.9145,E,1,10,1.0,39.0,M,-13.6,M,,0000*45
$GPGGA,103729.000,3028.1761,N,11424.9078,E,1,10,1.0,39.0,M,-13.6,M,,0000*4D
$GPGGA,103730.000,3028.1837,N,11424.9022,E,1,08,2.2,38.9,M,-13.6,M,,0000*46
$GPGGA,103731.000,3028.1916,N,11424.8976,E,1,08,2.2,38.8,M,-13.6,M,,0000*4D
$GPGGA,103732.000,3028.1997,N,11424.8942,E,1,09,1.0,38.9,M,-13.6,M,,0000*41
$GPGGA,103733.000,3028.2080,N,11424.8924,E,1,09,1.0,39.4,M,-13.6,M,,0000*40
$GPGGA,103734.000,3028.2164,N,11424.8913,E,1,08,1.1,39.4,M,-13.6,M,,0000*48
$GPGGA,103735.000,3028.2248,N,11424.8906,E,1,09,1.0,39.5,M,-13.6,M,,0000*41
$GPGGA,103736.000,3028.2332,N,11424.8900,E,1,10,0.9,39.7,M,-13.6,M,,0000*4A
$GPGGA,103737.000,3028.2417,N,11424.8894,E,1,11,0.9,39.6,M,-13.6,M,,0000*47
$GPGGA,103738.000,3028.2502,N,11424.8887,E,1,11,0.9,39.4,M,-13.6,M,,0000*4D
$GPGGA,103739.000,3028.2588,N,11424.8880,E,1,11,0.9,39.3,M,-13.6,M,,0000*4E
$GPGGA,103740.000,3028.2672,N,11424.8876,E,1,11,0.9,38.7,M,-13.6,M,,0000*4A
$GPGGA,103741.000,3028.2758,N,11424.8874,E,1,11,0.9,38.7,M,-13.6,M,,0000*40
$GPGGA,103742.000,3028.2845,N,11424.8873,E,1,11,0.9,39.0,M,-13.6,M,,0000*41
$GPGGA,103743.000,3028.2930,N,11424.8871,E,1,11,0.9,40.0,M,-13.6,M,,0000*4F
$GPGGA,103744.000,3028.3014,N,11424.8869,E,1,11,0.9,40.7,M,-13.6,M,,0000*48
$GPGGA,103745.000,3028.3099,N,11424.8866,E,1,10,1.0,40.8,M,-13.6,M,,0000*45
$GPGGA,103746.000,3028.3184,N,11424.8863,E,1,10,1.0,41.2,M,-13.6,M,,0000*45
$GPGGA,103747.000,3028.3270,N,11424.8861,E,1,09,1.0,42.0,M,-13.6,M,,0000*47
$GPGGA,103748.000,3028.3356,N,11424.8859,E,1,10,1.0,42.7,M,-13.6,M,,0000*49
$GPGGA,103749.000,3028.3446,N,11424.8857,E,1,10,1.0,42.9,M,-13.6,M,,0000*4E
$GPGGA,103750.000,3028.3539,N,11424.8856,E,1,10,1.0,43.5,M,-13.6,M,,0000*43
$GPGGA,103751.000,3028.3633,N,11424.8855,E,1,10,1.0,44.0,M,-13.6,M,,0000*4A
$GPGGA,103752.000,3028.3731,N,11424.8852,E,1,09,1.1,44.3,M,-13.6,M,,0000*47
